"","name","position","team","season","stat_type","stats"
"193","Adam Shaheen","TE","CHI",2017,"target_share",0.46188557
"194","Adam Shaheen","TE","CHI",2017,"air_yards_share",0.40480506
"195","Adam Shaheen","TE","CHI",2017,"fantasy_points",30.7
"196","Adam Shaheen","TE","CHI",2017,"fantasy_points_ppr",42.7
"197","Adam Shaheen","TE","CHI",2017,"total_yards",127
"198","Adam Shaheen","TE","CHI",2017,"games",6
"199","Adam Shaheen","TE","CHI",2017,"touches",12
"200","Adam Shaheen","TE","CHI",2017,"rush_td_percentage",0
"201","Adam Shaheen","TE","CHI",2017,"rec_td_percentage",0.25
"202","Adam Shaheen","TE","CHI",2017,"total_tds",3
"203","Adam Shaheen","TE","CHI",2017,"td_percentage",0.25
"204","Adam Shaheen","TE","CHI",2017,"pass_ypg",0
"205","Adam Shaheen","TE","CHI",2017,"rush_ypg",0
"206","Adam Shaheen","TE","CHI",2017,"rec_ypg",21.16666667
"207","Adam Shaheen","TE","CHI",2017,"ppg",5.116666794
"208","Adam Shaheen","TE","CHI",2017,"ppr_ppg",7.116666794
"209","Adam Shaheen","TE","CHI",2017,"ypg",0
"210","Adam Shaheen","TE","CHI",2017,"pr",33.87
"211","Adam Shaheen","TE","CHI",2018,"carries",0
"212","Adam Shaheen","TE","CHI",2018,"rushing_yards",0
"213","Adam Shaheen","TE","CHI",2018,"rushing_tds",0
"214","Adam Shaheen","TE","CHI",2018,"rushing_fumbles",0
"215","Adam Shaheen","TE","CHI",2018,"rushing_fumbles_lost",0
"216","Adam Shaheen","TE","CHI",2018,"rushing_first_downs",0
"217","Adam Shaheen","TE","CHI",2018,"rushing_2pt_conversions",0
"218","Adam Shaheen","TE","CHI",2018,"receptions",5
"219","Adam Shaheen","TE","CHI",2018,"targets",6
"220","Adam Shaheen","TE","CHI",2018,"receiving_yards",48
"221","Adam Shaheen","TE","CHI",2018,"receiving_tds",1
"222","Adam Shaheen","TE","CHI",2018,"receiving_fumbles",0
"223","Adam Shaheen","TE","CHI",2018,"receiving_fumbles_lost",0
"224","Adam Shaheen","TE","CHI",2018,"receiving_air_yards",59
"225","Adam Shaheen","TE","CHI",2018,"receiving_yards_after_catch",13
"226","Adam Shaheen","TE","CHI",2018,"receiving_first_downs",3
"227","Adam Shaheen","TE","CHI",2018,"receiving_2pt_conversions",1
"228","Adam Shaheen","TE","CHI",2018,"target_share",0.19039409
"229","Adam Shaheen","TE","CHI",2018,"air_yards_share",0.28460744
"230","Adam Shaheen","TE","CHI",2018,"fantasy_points",12.8
"231","Adam Shaheen","TE","CHI",2018,"fantasy_points_ppr",17.8
"232","Adam Shaheen","TE","CHI",2018,"total_yards",48
"233","Adam Shaheen","TE","CHI",2018,"games",4
"234","Adam Shaheen","TE","CHI",2018,"touches",5
"235","Adam Shaheen","TE","CHI",2018,"rush_td_percentage",0
"236","Adam Shaheen","TE","CHI",2018,"rec_td_percentage",0.2
"237","Adam Shaheen","TE","CHI",2018,"total_tds",1
"238","Adam Shaheen","TE","CHI",2018,"td_percentage",0.2
"239","Adam Shaheen","TE","CHI",2018,"pass_ypg",0
"240","Adam Shaheen","TE","CHI",2018,"rush_ypg",0
"241","Adam Shaheen","TE","CHI",2018,"rec_ypg",12
"242","Adam Shaheen","TE","CHI",2018,"ppg",3.200000048
"243","Adam Shaheen","TE","CHI",2018,"ppr_ppg",4.449999809
"244","Adam Shaheen","TE","CHI",2018,"ypg",0
"245","Adam Shaheen","TE","CHI",2018,"pr",33.87
"246","Adam Shaheen","TE","CHI",2019,"carries",0
"247","Adam Shaheen","TE","CHI",2019,"rushing_yards",0
"248","Adam Shaheen","TE","CHI",2019,"rushing_tds",0
"249","Adam Shaheen","TE","CHI",2019,"rushing_fumbles",0
"250","Adam Shaheen","TE","CHI",2019,"rushing_fumbles_lost",0
"251","Adam Shaheen","TE","CHI",2019,"rushing_first_downs",0
"252","Adam Shaheen","TE","CHI",2019,"rushing_2pt_conversions",0
"253","Adam Shaheen","TE","CHI",2019,"receptions",9
"254","Adam Shaheen","TE","CHI",2019,"targets",13
"255","Adam Shaheen","TE","CHI",2019,"receiving_yards",74
"256","Adam Shaheen","TE","CHI",2019,"receiving_tds",0
"257","Adam Shaheen","TE","CHI",2019,"receiving_fumbles",0
"258","Adam Shaheen","TE","CHI",2019,"receiving_fumbles_lost",0
"259","Adam Shaheen","TE","CHI",2019,"receiving_air_yards",49
"260","Adam Shaheen","TE","CHI",2019,"receiving_yards_after_catch",38
"261","Adam Shaheen","TE","CHI",2019,"receiving_first_downs",3
"262","Adam Shaheen","TE","CHI",2019,"receiving_2pt_conversions",1
"263","Adam Shaheen","TE","CHI",2019,"target_share",0.39687058
"264","Adam Shaheen","TE","CHI",2019,"air_yards_share",0.20565715
"265","Adam Shaheen","TE","CHI",2019,"fantasy_points",9.4
"266","Adam Shaheen","TE","CHI",2019,"fantasy_points_ppr",18.4
"267","Adam Shaheen","TE","CHI",2019,"total_yards",74
"268","Adam Shaheen","TE","CHI",2019,"games",7
"269","Adam Shaheen","TE","CHI",2019,"touches",9
"270","Adam Shaheen","TE","CHI",2019,"rush_td_percentage",0
"271","Adam Shaheen","TE","CHI",2019,"rec_td_percentage",0
"272","Adam Shaheen","TE","CHI",2019,"total_tds",0
"273","Adam Shaheen","TE","CHI",2019,"td_percentage",0
"274","Adam Shaheen","TE","CHI",2019,"pass_ypg",0
"275","Adam Shaheen","TE","CHI",2019,"rush_ypg",0
"276","Adam Shaheen","TE","CHI",2019,"rec_ypg",10.57142857
"277","Adam Shaheen","TE","CHI",2019,"ppg",1.342857088
"278","Adam Shaheen","TE","CHI",2019,"ppr_ppg",2.628571374
"279","Adam Shaheen","TE","CHI",2019,"ypg",0
"280","Adam Shaheen","TE","CHI",2019,"pr",33.87
"281","Adam Shaheen","TE","MIA",2020,"carries",0
"282","Adam Shaheen","TE","MIA",2020,"rushing_yards",0
"283","Adam Shaheen","TE","MIA",2020,"rushing_tds",0
"284","Adam Shaheen","TE","MIA",2020,"rushing_fumbles",0
"285","Adam Shaheen","TE","MIA",2020,"rushing_fumbles_lost",0
"286","Adam Shaheen","TE","MIA",2020,"rushing_first_downs",0
"287","Adam Shaheen","TE","MIA",2020,"rushing_2pt_conversions",0
"288","Adam Shaheen","TE","MIA",2020,"receptions",12
"289","Adam Shaheen","TE","MIA",2020,"targets",22
"290","Adam Shaheen","TE","MIA",2020,"receiving_yards",150
"291","Adam Shaheen","TE","MIA",2020,"receiving_tds",3
"292","Adam Shaheen","TE","MIA",2020,"receiving_fumbles",0
"293","Adam Shaheen","TE","MIA",2020,"receiving_fumbles_lost",0
"294","Adam Shaheen","TE","MIA",2020,"receiving_air_yards",95
"295","Adam Shaheen","TE","MIA",2020,"receiving_yards_after_catch",105
"296","Adam Shaheen","TE","MIA",2020,"receiving_first_downs",9
"297","Adam Shaheen","TE","MIA",2020,"receiving_2pt_conversions",0
"298","Adam Shaheen","TE","MIA",2020,"target_share",0.634843
"299","Adam Shaheen","TE","MIA",2020,"air_yards_share",0.38927573
"300","Adam Shaheen","TE","MIA",2020,"fantasy_points",33
"301","Adam Shaheen","TE","MIA",2020,"fantasy_points_ppr",45
"302","Adam Shaheen","TE","MIA",2020,"total_yards",150
"303","Adam Shaheen","TE","MIA",2020,"games",13
"304","Adam Shaheen","TE","MIA",2020,"touches",12
"305","Adam Shaheen","TE","MIA",2020,"rush_td_percentage",0
"306","Adam Shaheen","TE","MIA",2020,"rec_td_percentage",0.25
"307","Adam Shaheen","TE","MIA",2020,"total_tds",3
"308","Adam Shaheen","TE","MIA",2020,"td_percentage",0.25
"309","Adam Shaheen","TE","MIA",2020,"pass_ypg",0
"310","Adam Shaheen","TE","MIA",2020,"rush_ypg",0
"311","Adam Shaheen","TE","MIA",2020,"rec_ypg",11.53846154
"312","Adam Shaheen","TE","MIA",2020,"ppg",2.538461538
"313","Adam Shaheen","TE","MIA",2020,"ppr_ppg",3.461538462
"314","Adam Shaheen","TE","MIA",2020,"ypg",0
"315","Adam Shaheen","TE","MIA",2020,"pr",33.87
"316","Adam Shaheen","TE","MIA",2021,"carries",0
"317","Adam Shaheen","TE","MIA",2021,"rushing_yards",0
"318","Adam Shaheen","TE","MIA",2021,"rushing_tds",0
"319","Adam Shaheen","TE","MIA",2021,"rushing_fumbles",0
"320","Adam Shaheen","TE","MIA",2021,"rushing_fumbles_lost",0
"321","Adam Shaheen","TE","MIA",2021,"rushing_first_downs",0
"322","Adam Shaheen","TE","MIA",2021,"rushing_2pt_conversions",0
"323","Adam Shaheen","TE","MIA",2021,"receptions",12
"324","Adam Shaheen","TE","MIA",2021,"targets",16
"325","Adam Shaheen","TE","MIA",2021,"receiving_yards",110
"326","Adam Shaheen","TE","MIA",2021,"receiving_tds",0
"327","Adam Shaheen","TE","MIA",2021,"receiving_fumbles",0
"328","Adam Shaheen","TE","MIA",2021,"receiving_fumbles_lost",0
"329","Adam Shaheen","TE","MIA",2021,"receiving_air_yards",92
"330","Adam Shaheen","TE","MIA",2021,"receiving_yards_after_catch",41
"331","Adam Shaheen","TE","MIA",2021,"receiving_first_downs",5
"332","Adam Shaheen","TE","MIA",2021,"receiving_2pt_conversions",0
"333","Adam Shaheen","TE","MIA",2021,"target_share",0.434452
"334","Adam Shaheen","TE","MIA",2021,"air_yards_share",0.34828886
"335","Adam Shaheen","TE","MIA",2021,"fantasy_points",11
